Media,Desviación Estándar,Energía,Entropía,Curtosis
0.0018844964073046525,0.0024322775514422955,6.619882718162859e-05,-0.004912430545989603,0.0335108960144714
0.0015355505301421152,0.0020203801624988495,4.525842810716682e-05,-0.00788903346725825,0.027380759004307878
0.0013524682333259275,0.0017972984191938256,3.5649453542975105e-05,-0.009679701642364813,0.02930992372937924
0.001493636086455033,0.001779929753278468,3.693851227461574e-05,-0.00923379848886174,0.022385492367722703
0.0016238161254863263,0.002015547471888861,4.6353349727137524e-05,-0.006300863618614115,0.0342033737905529
0.0013352623479681205,0.0021174145911533387,4.6063460536839346e-05,-0.005609326309889872,0.0812059751077892
0.001439774955612117,0.0021345989980595956,4.799356515252386e-05,-0.005189227856666163,0.07306397403776567
0.0014741158664192465,0.0020129725436536395,4.4169554118772375e-05,-0.007800202786317295,0.036058742499715725
0.0012982508648986036,0.0018422040587595596,3.638538980043744e-05,-0.011701748894299613,0.027218385526282973
0.0013104818989842439,0.0016901952600784618,3.1977841130777634e-05,-0.010017719659313902,0.028046736690608927
0.0016201304706055986,0.0019095446382429732,4.277230487168785e-05,-0.00661013824064661,0.03504890978330394
0.0013749906380965886,0.0020990752245532217,4.589456381229767e-05,-0.0061745119813551705,0.07007622816086306
0.0013543933693474055,0.0022045888601734042,4.9489842774976244e-05,-0.0053499253481848075,0.08207777918584348
0.0015016896332855577,0.002112190536681576,4.800991350010183e-05,-0.007429772724278455,0.03851588140899002
0.001332100323866745,0.0018827776521205724,3.806893893470256e-05,-0.01078852481150753,0.02595503715550688
0.0013803248711301336,0.0017176153310094811,3.361927229591166e-05,-0.009846159485169526,0.02662033382440807
0.0014384844998148333,0.0018087882460456645,3.708561114892129e-05,-0.008850858308495572,0.025636233824423173
0.0014929713228796842,0.002086926885296376,4.699264504281083e-05,-0.006600316419674022,0.04758958821317872
0.0011253420525893026,0.0020890842614833603,4.271890668077873e-05,-0.006597641598079784,0.09455460357807775
0.0013836388809540907,0.0020596857979867174,4.4613761953549864e-05,-0.006515923914815783,0.05576333437561269
0.0014196947028107913,0.001919985169271931,4.035768741966277e-05,-0.008902506948719502,0.029769424869361422
0.0012460072369697198,0.001733828766708806,3.2499409915536195e-05,-0.010436683222534545,0.03187188339174092
0.0015085318164146779,0.0017056345767746616,3.494541553381756e-05,-0.008814707156862153,0.022539364016510847
0.0015517063228628633,0.0019051747242029085,4.165017559086705e-05,-0.006680269105438766,0.038992456810296144
0.001298696147442387,0.0021064454787177397,4.5235438047997537e-05,-0.005620474056674971,0.08286588654427435
0.0014316562287538508,0.002198835621919841,5.0247898232535974e-05,-0.005631002859871661,0.06463111592703041
0.0015476556628126294,0.002113440415212231,4.868813429246187e-05,-0.007269972253487984,0.03297902460583949
0.001347557475066424,0.0019230244893599384,3.9554553760902904e-05,-0.010371867866389411,0.030163104172788967
0.0015017118843528134,0.001767248524082102,3.666651757162365e-05,-0.010513374281925511,0.01666768190493458
0.0015345137717796462,0.0019050834723205892,4.140743567506075e-05,-0.00799908344432802,0.024631241504740553
0.0013378831032357468,0.0020848243179997727,4.493418478189895e-05,-0.0061236800410797735,0.06929903376528244
0.0012840994047550677,0.0021245086804066032,4.571290702698406e-05,-0.00609688899077731,0.08206713456154101
0.001489126364385877,0.002017986225142412,4.4541888834066596e-05,-0.006621985071307337,0.04150988281242015
0.0013697159078096938,0.001899747350924053,3.907235539803227e-05,-0.010626413200973309,0.02631714650822631
0.0012952445541860866,0.0017097815128421534,3.236291025760501e-05,-0.010465549024897484,0.026518075291531346
0.0015346718402243617,0.0018205968991924144,3.874133885649038e-05,-0.007505000754768981,0.029283180745275614
0.0015078829326856855,0.002043548750913671,4.567603657944084e-05,-0.006164454048300422,0.05392013358538306
0.0013520118861165414,0.0022003366967119193,4.930193769556888e-05,-0.005113110082894299,0.08435137527318294
0.0015186497866528864,0.002228229366618455,5.2510892436619786e-05,-0.005989477664546601,0.05023030219959398
0.001402900568063238,0.0020291310382406914,4.379727761040631e-05,-0.008485514374390614,0.03319328170768111
0.0012965084995524212,0.001666195641059232,3.113037460533044e-05,-0.011498948942427891,0.026958131416973667
0.0014403885682567061,0.001667167493375962,3.293745709666081e-05,-0.01241446445101546,0.016444348763035316
0.0014029209352867946,0.001949353764632109,4.110701404122217e-05,-0.00791799330103492,0.04151901299575045
0.0011798707372655819,0.0021178278400808513,4.43120274153771e-05,-0.0058853943434662385,0.0951518990954817
0.0013295853128263784,0.002142836469787917,4.6913175124231485e-05,-0.0056450057918483116,0.07252064839606832
0.0014673473300270343,0.0020178070089938802,4.4244765607674296e-05,-0.007925148205990704,0.03540568034700351
0.001232125471709061,0.0017517861032300035,3.287453540594174e-05,-0.011724291977148317,0.029419559839429264
0.0014464302392705477,0.0017343391519621433,3.495313327307358e-05,-0.009319160080437103,0.025938378250948295
0.0016524833604610594,0.0019914124325805583,4.5958020745634915e-05,-0.0057410883100889485,0.03917920227826225
0.0014148764630559517,0.002187077137016646,4.959486842317943e-05,-0.0052656162346802725,0.07866313220990252
0.0014156745926246625,0.0023167636327695645,5.4556357243190654e-05,-0.005389915109066399,0.07321879263366896
0.0014751963376424871,0.002123443064422669,4.8057514627918816e-05,-0.0073418336818056205,0.038628721742322486
0.001291625567955628,0.001822126082654283,3.568417597670317e-05,-0.0113761808068579,0.028198396099394365
0.0012962479756041254,0.0015745293006994266,2.860911341559554e-05,-0.011124061985917628,0.02101493848101735
0.0014168725598136583,0.0017551754907112374,3.518700372583336e-05,-0.010091531796879731,0.02269117234687401
0.0013653944205831586,0.00199926773341948,4.2308262192386104e-05,-0.007051556168932177,0.05589771681323211
0.0012031205754921216,0.0020780925328266813,4.3149084322965666e-05,-0.00598001750559627,0.09613329144675749
0.0014390338756430393,0.0020473181525612087,4.488982610680319e-05,-0.006668835691378073,0.05309778911267037
0.001391806652246722,0.0019216346241309132,4.0057058428515925e-05,-0.009331667236999642,0.028593489426773946
0.0012891326650761215,0.001762920042703809,3.3855814106354514e-05,-0.010110483338855458,0.02878748990012681
0.0015239427687985252,0.0017530782425919944,3.654763288578794e-05,-0.008095224367541025,0.02629606573067754
0.0016490854664693378,0.0020133054002716413,4.665053977552609e-05,-0.006243892044626966,0.044099452491913396
0.0013229612393370208,0.0021765233147900452,4.806721226464611e-05,-0.005418967257198043,0.08567533544007445
0.0015213542937100736,0.0022544902761376805,5.354595765449553e-05,-0.005475149354436417,0.056996060906328805
0.0014711881083903132,0.002063176506555115,4.5865297017266334e-05,-0.007943027994747182,0.032338717335849206
0.0013731590552114716,0.0018071890618701213,3.6206529170600546e-05,-0.00992243575260241,0.028438057743813056
0.0013490596604950698,0.0016516143797677169,3.1348581786169816e-05,-0.011647509959938707,0.01960067490346379
0.0013965527678584133,0.001813477368321165,3.669235215870061e-05,-0.008287331697285336,0.031877775543772566
0.0010269726477671434,0.001858526864861906,3.404677369506473e-05,-0.007925428822147477,0.08536827340391373
0.0012026107230948995,0.0018935093897152,3.69291672876444e-05,-0.00725463841054607,0.06729774076726562
0.0013474595273910864,0.0018278316468595104,3.652662629224571e-05,-0.008988793983547776,0.03179513194072937
0.001225107014018946,0.0017382118659547696,3.239500858058606e-05,-0.011764447214472304,0.030118965376915892
0.001288667899607906,0.001572870905843813,2.847631688280185e-05,-0.012274104641820546,0.02033562796806609
0.0015413632527622428,0.0017426352415667403,3.647950065662554e-05,-0.008313710836661745,0.027792923367492797
0.0013041178092205942,0.001866969743813322,3.723308441086682e-05,-0.006753550200298278,0.07508171408685718
0.0012082160086465,0.0019818354681047897,3.989184716085921e-05,-0.006850126289589293,0.07851080160030756
0.0014348643585425978,0.001948944222197041,4.1503145975468427e-05,-0.007845849478741231,0.03486614865017532
0.0011934668131303905,0.0016990103437613863,3.0906954037597815e-05,-0.01304507937028461,0.02620084258577575
0.0012950725378383788,0.0015946940349064794,2.913708060664877e-05,-0.011454852236715161,0.02419110680913017
0.0014042485985879545,0.0017133516228082137,3.3796328049304375e-05,-0.010366725238468658,0.022777567597172
0.0013467097780172725,0.0019178322310780844,3.937517865192307e-05,-0.007388274850439297,0.05393947916179551
0.0010419065117872172,0.0019533374000194424,3.725001396432157e-05,-0.007325806189642123,0.09917297028425107
0.0013118533230695975,0.0018774449234858284,3.7657030797099716e-05,-0.008378252068750784,0.04732558480282802
0.0013281458034898378,0.0017428496700785546,3.37208129627549e-05,-0.011350456064619882,0.024994572352710014
0.001167615383856981,0.0015871587480707952,2.7515294291059258e-05,-0.011516803699028699,0.03177418926831931
0.001500390095211342,0.0016617415246515783,3.3581772658005444e-05,-0.010026111394780716,0.02323374566207117
0.0015253493781873433,0.0018828889257825115,4.056803026449801e-05,-0.006354777792664006,0.046555621368651885
0.0011667782541566233,0.0020846392019101415,4.2990864265643136e-05,-0.006277673846483227,0.09199268241460525
0.0014400789443927441,0.0021591981269870777,4.88928880904569e-05,-0.006287858180961785,0.05508418401866999
0.0015063275524182388,0.0019520752084303747,4.25565757682568e-05,-0.007822251526010486,0.027975391609169953
0.0012898725424431027,0.0017976338428677804,3.49121915941232e-05,-0.01119433307403033,0.02736870653302222
0.0013492851854597096,0.0017024050241447812,3.2795404204678666e-05,-0.011447743826039075,0.020828004568224427
0.001434864819855421,0.0019029573360924746,4.0001570802501984e-05,-0.008521437283655326,0.03108393590278999
0.0012113240225007996,0.002069420701375512,4.293370996071431e-05,-0.0067067880251421835,0.07386764154998511
0.001199662832400212,0.0020911206079692285,4.357197826579601e-05,-0.0063036552083496206,0.08726340759352391
0.0014115273478879596,0.0019292860428014751,4.055667385830701e-05,-0.008008178512129087,0.036723896058460465
0.0012581438945664066,0.0017549782333572755,3.326224342392697e-05,-0.013427316646354303,0.024162350773405814
0.0011962184651888163,0.001533360408898252,2.63977557264371e-05,-0.011700324116929655,0.02534982228506561
0.0014683775656149573,0.0017241231513994767,3.494273653611381e-05,-0.008615809379638094,0.030990138902837257
0.001312830845440934,0.0018967965569869109,3.8287763095120474e-05,-0.006476071149843623,0.07241177442921949
0.0011736848903496438,0.001994296867586199,3.994015581071016e-05,-0.006531416515581309,0.08428716058883194
0.0015075353404726635,0.0020044835199952136,4.433077763685471e-05,-0.008020321449160466,0.02997754537852599
0.001292241353114605,0.0017759624110379826,3.428333693882941e-05,-0.012044121607243012,0.02421532744630334
0.0013076217772966063,0.001640254476777746,3.053406939281836e-05,-0.009976455107031953,0.02925265475229563
0.0014568422080343888,0.0017974128552488773,3.697807650324599e-05,-0.009787942302914791,0.0219257359063915
0.0013630582437629656,0.001970992097194073,4.1327819513137966e-05,-0.007330187454097569,0.05315816935755688
0.0010551959184566218,0.0020702651376492995,4.1364119663600696e-05,-0.0070390404508040814,0.1021494542176507
0.001356905315925514,0.0020265210738259023,4.313388102510283e-05,-0.006975301352977279,0.05606782917480327
0.001401213551027662,0.0018574915365697333,3.812094266248888e-05,-0.00959707570090904,0.027875027850387698
0.001257723259019,0.0017084096653727546,3.1890255822903505e-05,-0.010652264505144907,0.028931122752381463
0.0014181931303454346,0.0016373591437176616,3.181572007969575e-05,-0.010147929354789902,0.02245975527527666
0.0015370134566604265,0.0018476380074455801,3.961469993552574e-05,-0.006698013237286911,0.03997320810544855
0.0011945455642137573,0.001970495022417395,3.936345648067947e-05,-0.0062825146650475885,0.08632832757589498
0.001416033349359567,0.002078614089045617,4.568763980410331e-05,-0.006671453138339592,0.056549949810148194
0.001490716869243593,0.001997733027392206,4.38738675672031e-05,-0.00829204410865148,0.026900868803408435
0.0012945484648954136,0.0018310595599488851,3.5994988478946436e-05,-0.010566962959299679,0.030367592869966365
0.001377656280558045,0.0017195712890794303,3.3643001282332384e-05,-0.011842421408830031,0.019014456231744643
0.0014832157809167438,0.0019210633493007647,4.1226128995650975e-05,-0.008379118577488888,0.027116314292051105
0.0011203125906518235,0.0019889327689515506,3.920571240847093e-05,-0.007563647282501372,0.08106520442829616
0.0012242204362893404,0.0020398065274773473,4.2044087660978085e-05,-0.006524867316298783,0.081849302263678
0.001376553719826535,0.001911501025428833,3.953695535156865e-05,-0.008507350834810678,0.036679715447913534
0.0012589854481547306,0.001755227277444825,3.327922710881347e-05,-0.012801459726520376,0.02593814381135093
0.0012712838684567416,0.0016197377077710737,2.9543582611655966e-05,-0.010953189845263207,0.026612962602352717
0.0014172706736217827,0.0017015614824560084,3.362107374017764e-05,-0.008602338834891978,0.031718964246581105
0.001349794537628263,0.0018934723033528053,3.862574390772599e-05,-0.006520347134300465,0.06441989667843209
0.0010867906450093292,0.0019332856462646387,3.7021167229441785e-05,-0.0068938512171421934,0.09193270669229862
0.0014463996832930716,0.001978406350498794,4.26342017619421e-05,-0.008267334508605069,0.03292360925661332
0.0013190402868764174,0.0018217782177273097,3.599687801059618e-05,-0.010886866058793437,0.025032870065112484
0.0013039233361451406,0.0016925136794705134,3.196683115378328e-05,-0.00943691269115579,0.03193068585717325
0.0015595053423278723,0.0018286660633493855,3.933821285167046e-05,-0.008797200925497982,0.019729108107374417
0.0014741001046350546,0.001982587498397658,4.314019767363337e-05,-0.00706434767496503,0.04368487788952843
0.0011504956243481067,0.0019911071079655204,3.9588821900838825e-05,-0.006427828309937063,0.09723694477267525
0.0013184894919938384,0.0019399846536723138,3.975971216499566e-05,-0.006979212827381853,0.0577233453562139
0.0013212316623406712,0.0017766080344592916,3.464518424561385e-05,-0.01055138389056065,0.028302113083114967
0.0011279219705593389,0.0015753375219145532,2.6786601345789588e-05,-0.012353069379407495,0.03403602900323993
0.0013547695976916024,0.0015429689070750711,2.847619893871976e-05,-0.012602943801717939,0.017742962532856177
0.0015819836352880504,0.001818722864355217,3.934991149293172e-05,-0.007702995201421384,0.03263804163180857
0.001368262301610424,0.0021028804346374702,4.5946689927845564e-05,-0.005271744981971694,0.08072600745810386
0.0014341510738429732,0.002291936925463544,5.382439539793013e-05,-0.00542681102836122,0.0743028662660826
0.0015584887285535927,0.002211042406210338,5.241813883852098e-05,-0.006609334605804075,0.03638281387562186
0.0014257075596610315,0.0019753339312178946,4.2262647299977944e-05,-0.009846426805856456,0.027537716619884627
0.0014776933669456438,0.0016900347818908591,3.408019446038716e-05,-0.009814864813449271,0.019410477026331793
0.0014996460179169772,0.001818815298221096,3.820606864833674e-05,-0.01036243797351222,0.020135739864074572
0.001321789512323575,0.0019044627734896731,3.864145919613355e-05,-0.0069996257332611824,0.061933075212974836
0.0014280022630274035,0.0019845605215546044,4.2601957972034165e-05,-0.00636488716464806,0.06296127786957693
0.0016996287045127065,0.0020304897464657754,4.8004511508437694e-05,-0.00688037244073571,0.025723236835668628
0.0015518975775133065,0.00206765760316364,4.71248755164152e-05,-0.007691604926174238,0.030105423710904217
0.0014500532050426877,0.001996301020159627,4.328495803244216e-05,-0.0068164064445309204,0.04034408266928594
0.0016335451637370599,0.0018837364135279708,4.213968260515008e-05,-0.008999853351986156,0.017796213841792224
0.0018499539457985028,0.002119673096617406,5.3553492869586385e-05,-0.005714313085714577,0.02858329857950928
0.0012658269093615189,0.002100429436500532,4.4639950029989665e-05,-0.005471963469204285,0.10031016248868997
0.0019934565635413015,0.0024338999666770776,6.81753360766162e-05,-0.005934286170932571,0.01715179634887542
0.0018578241958924022,0.0023742002272769676,6.338141340735389e-05,-0.007697523044511289,0.016558187428224447
0.0013705104181517484,0.0021179926248075355,4.6515231579379226e-05,-0.00644633813702517,0.05767201226136299
0.0024899100258107924,0.002824279185400273,9.563475217309806e-05,-0.0034287944814793093,0.019358477061580632
0.0022155348873758337,0.0028104074743270455,8.913753275512295e-05,-0.0030826531378380655,0.03872123387226932
0.0019742214285325297,0.0031489420897260582,0.00010167013765247603,-0.003149150030053795,0.06727500062517469
0.00236470449984893,0.00318310043272599,0.00011116053336387028,-0.0023652985640384193,0.04283617205794587
0.0019109624100974536,0.0025284144583235324,7.069549568856374e-05,-0.004619343965995687,0.037985385056434166
0.002427219311676712,0.003067469437550439,0.00010638755727730476,-0.004529901393469125,0.016449306250407265
0.002479481480556948,0.0030446767956158285,0.00010636551537192774,-0.0023974550540440463,0.041723362911105503
0.0030223847257538814,0.003511171356067755,0.00014578927495866072,-0.0011142753276533685,0.055087929924870105
0.002516670623017425,0.0035555426889863815,0.00013578801726781621,-0.0018762098213913631,0.05220855243796437
0.0026275065255741167,0.0033807233118426675,0.00012808562669798913,-0.0022196916168438713,0.04477829390165519
0.0024213175411207442,0.0030739398005549556,0.00010659508834958308,-0.003723424528276775,0.025205546595321825
0.0026153998521748606,0.003216446501808404,0.00011861177325196232,-0.003335684714151183,0.021803151433466766
0.002697602058079905,0.0032475534656672338,0.0001222900283459824,-0.0015905139262676021,0.04250200716346098
0.003264104418716267,0.003860194891913897,0.00017446594685592651,-0.0009292059699347,0.03700905681045493
0.003886170318138427,0.00486602064896568,0.00026897004015783804,-0.0005542269724027682,0.03410626614371587
0.0032264064517366965,0.004639394469786971,0.00022950196881838805,-0.0006109734925307006,0.08579068960501182
0.004001442279617906,0.005433602465763638,0.00032263427778441643,-0.0005934270602977102,0.0415330589028901
0.003911701936282211,0.005349274197620537,0.0003117169133290834,-0.0007414489756092569,0.032453323607811654
0.0037739433836442553,0.004660810188159264,0.00024851247027594047,-0.0006383998622033764,0.04129022851481855
0.003956209619960152,0.004918116043237511,0.00027577313541876907,-0.0004421579045962045,0.034737728204651076
0.00391575506693824,0.005017670544796217,0.00028271893710785323,-0.00053706772137885,0.05099088874843501
0.0035849764504628117,0.005186806640268627,0.0002861370087034489,-0.0005303872175674481,0.0539453714492003
0.004213807020965801,0.005695280550934588,0.00035520517666889803,-0.00023169612508644124,0.05119489148370248
0.004250144998253965,0.006536746620064737,0.0004438469925750399,-0.0006427370401607675,0.03455796029011972
0.005026360066072864,0.007003732796549293,0.000529989885238444,4.485670731551575e-05,0.05036582073335502
0.005174832909805836,0.006816982454075973,0.0005149555688720088,0.00012343962717508542,0.05875359603341613
0.005911055006878481,0.0075616192292792105,0.0006426017091259093,0.0003066704184168575,0.032167982250594335
0.004897280294282013,0.007333572103545923,0.0005642885177802051,4.963053915216997e-05,0.06487539764581023
0.005509373516463562,0.007673424401008818,0.0006363093860336487,0.00018995737361630604,0.07093752963153079
0.005908900823136437,0.007909170836529601,0.0006880663334536951,0.00023020818434926234,0.03124128410183611
0.006052713011693296,0.007872849226060883,0.0006909812729883565,0.0002906232261175942,0.039559083945101034
0.006200619669035731,0.007674693899612893,0.0006730557432550468,0.0004160323941979083,0.05197406687038484
0.006464569514909509,0.00824494392064585,0.0007651187804455505,0.00030172987600558864,0.0428216421897509
0.005652365538556546,0.008056031176057537,0.0006945382721740663,0.0002787479023078187,0.0683126552423884
0.006340686708274278,0.008296460660215822,0.0007651733402923603,0.00035838385771098247,0.04762879648140882
0.0060716297323705195,0.007858049373350882,0.0006900442196273214,0.00015222054635492758,0.03231103919091653
0.005764636401298808,0.007131279965054451,0.0005812766662792944,0.00020339244956927373,0.032441006508723565
0.005986584897661717,0.007458684681828715,0.000633556568698086,0.0002578372490657988,0.03321789755002186
0.00477102137050571,0.006817920737986493,0.0004969134899927956,-0.00011868801559527225,0.05381996006974082
0.004260683779920788,0.00630792935447075,0.00041933787776669764,-0.0003701208799501391,0.05732488071293261
0.0039221688659432765,0.00532124336651444,0.0003095519928853505,-0.0005266806092377765,0.03905410452653839
0.0036037400146997803,0.004310153733904934,0.0002161714254777962,-0.0012381933702921267,0.02674169783328283
0.0028731416850056256,0.004029682600965493,0.00017495794405264237,-0.0017769657109810496,0.040705689867962865
0.0034689673940617185,0.004268155482709489,0.00020880959811458302,-0.0010596862674620096,0.025894015381209026
0.0034525726809309805,0.004182657589005419,0.0002021719433147845,-0.0007348728776156449,0.04249832470731684
0.0030225978402159764,0.004090111688906797,0.0001830995209187893,-0.0008347594076447216,0.08926934885413877
0.0028549224830613546,0.004255087928461899,0.00019031643235375962,-0.0016612789673838765,0.041649054776078644
0.003024497618622798,0.003886791914767275,0.00016940299368229422,-0.001679175240226724,0.033164153299115116
0.0030579666153150655,0.003653243700922822,0.00015539541404217022,-0.001809584561083958,0.021983945698584324
0.00274861680198547,0.003936033157232985,0.00016547055694239758,-0.0021506864365615193,0.035138235317261575
0.002401219003663328,0.0034726488929466334,0.00012828345695296562,-0.002231835261930906,0.06422378476988214
0.0026232918507648013,0.0033578734166563634,0.0001266803645652365,-0.0030052841211110114,0.026312861727265276
0.0023240125666989567,0.002690847712141044,8.578746705564374e-05,-0.0038079194946061615,0.0220311774815983
0.0023348377944691517,0.0026667646948496573,8.492162856395561e-05,-0.002400542638642667,0.04800379430299176
0.002345035485275176,0.002538626018856008,7.948307946255294e-05,-0.0025297875394704977,0.039756394729699586
0.0023986168930892455,0.0031251424646917916,0.00010879127409647593,-0.004521296048905267,0.01837021284924554
0.0024320600768999623,0.0030227219135668484,0.00010418371565633652,-0.0024016422064417112,0.050787237395101374
0.0025422544381660268,0.002896491798537976,0.00010032708234347892,-0.0038239785523235307,0.016574985978278698
0.0028619941674496822,0.0032428583462706744,0.00012616211331496218,-0.0026509668547841218,0.014211633154252721
0.0020217405294211603,0.0028177960118292433,8.577899447464409e-05,-0.0029624170386992805,0.06345257075271192
0.002373291483462982,0.00270329254500275,8.740262992226888e-05,-0.003337200818816669,0.02330322125692072
0.0017161575330106914,0.0024259479742698995,6.319889035894926e-05,-0.006580166121028459,0.026409777882105162
0.0014461216704739364,0.0016809836756534093,3.3404377388940337e-05,-0.008859531047201226,0.023420890213948418
0.0018883600831107546,0.0020606549309470606,5.211095046780089e-05,-0.007007226652999265,0.014972026456253711
0.002038994577226718,0.0030295059806827868,9.658952208439872e-05,-0.0038122218691280063,0.04471937798998667
0.0023865088705227124,0.0036825947591692977,0.000140699364819194,-0.0019317957649126502,0.07830440527347074
0.0024806167301410272,0.0036246988479469895,0.00013918306933501256,-0.0016728491342291804,0.07870786865873942
0.002773908063407764,0.00373150535904199,0.0001528080078111039,-0.001962717934683339,0.03807516251980161
0.0018071574395258294,0.0027483646645103162,7.878983187620003e-05,-0.004597390565036893,0.048720779930828635
0.0020373118476552546,0.002109172934321694,5.64685165813889e-05,-0.006786501888987888,0.016844920868275243
0.001967578036142734,0.002046296562720953,5.2991526730216526e-05,-0.00929456186510777,0.010214501368307245
0.0016721860487318946,0.00213645946102785,5.132950669158977e-05,-0.0052723584224536515,0.04255622007801597
0.001743171284684727,0.0023095407369194956,5.894833610591026e-05,-0.004022864950790976,0.06295356497761492
0.0018221307216052616,0.00230159473851071,5.99099793312436e-05,-0.0050479152011768625,0.03536057267485241
0.0018037077306775416,0.0021885074098295606,5.5303725503441675e-05,-0.007844758713316332,0.021164721975167035
0.001350968228075596,0.001622460375825931,3.056272529938083e-05,-0.009495204260670626,0.03076103266572188
